z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
0.0030000000000000001,0.19846269436565131,0.0,1567.8676332,0.2015492137086815,0.036784430402305134,0.00020385134214174843,5.3134554574995213e-06,0.0057706269066017833,4.1454332852134696e-05,0.18513255835925435,2.9333290686756476e-06,7.7817463633540119e-08,1.5661927275482754e-09,1.4222128754887275e-08,1.3589626037159474e-06,3.8774927257266764e-08,0.00029658800165528688,0.0036869560618719003,0.058001872283497985,0.047299594614351431,2.3607427645339879e-07,3.7614766633353008e-05,1.081289709216456e-07,2.4921914969242188e-08,6.3376428733023748e-06,2.2672972519888072e-08,0.0013395286339177269,1.4987141800601763e-06,0.00036167839944964777,1.2115966025723295e-06,6.3308283022881184e-05,3.3975874993347571e-06,7.6047474668557022e-05,8.4638375876875579e-07,9.65348310494657e-10,9.7875770348394715e-10,9.619152874489701e-09,6.9277611861000236e-07,2.245646562103124e-10,5.2370516376952737e-07,1.644112355545835e-10,1.0992442720834396e-08,7.2335437752536766e-10,4.1763366379354384e-11,1.4475629897846452e-06,1.2331501751160246e-11,8.8732725931528118e-11,1.3965061340517281e-08,3.4578137385426013e-10,1.0380416922733579e-07,2.8187225603290234e-10,0.66087708385231847,0.0,5.7320129804771297e-10,1.324759100624935e-07,2.6958120719408006e-08,4.1817531882746968e-07
0.0030625000000000001,0.1986978680670197,0.0,1569.9364916,0.20131066524356112,0.036870249324140583,0.00019949552387436777,4.7517533455740889e-06,0.0051992523939058087,4.0161568924297102e-05,0.1854438963998789,2.595597578590933e-06,6.9282079078264461e-08,1.5583106579224735e-09,1.3114733345111636e-08,1.2647620627747596e-06,3.5829450259876406e-08,0.00027815101493505067,0.003484084988269515,0.05786274656034987,0.047826748152756407,2.0547414694573482e-07,3.3459877684684051e-05,9.9489277308423434e-08,2.0989381775657024e-08,5.8459969137699061e-06,2.2270863837584372e-08,0.0013458311031832701,1.3425818369644936e-06,0.0003253194393580176,1.0514578304340728e-06,5.6065361131025447e-05,3.1532435485169638e-06,6.9733162566716725e-05,8.463132372166254e-07,9.5714940351171874e-10,9.4172310026347138e-10,9.4298288509803165e-09,7.0093151707591693e-07,2.2030019897617151e-10,5.3025761315875812e-07,1.5044369317934783e-10,1.0345181927464627e-08,7.022018055952648e-10,4.1825488835909273e-11,1.4708717213869651e-06,1.1552727926259842e-11,8.1373038463413781e-11,1.3483235058285428e-08,3.4911577084961314e-10,1.0153787038426197e-07,2.6117838219223934e-10,0.66094017989997866,0.0,4.5811876748894262e-10,1.0748465971279107e-07,2.2053401509968188e-08,3.3494445431322433e-07
0.0031250000000000002,0.19890327044400571,0.0,1571.77099,0.20110277679517508,0.036955128114385748,0.00019445024285744898,4.2380482641280109e-06,0.0046963307980456021,3.8781557087968374e-05,0.18569975713482179,2.3027148190798033e-06,6.1838603075119386e-08,1.523744077935395e-09,1.1965445421263099e-08,1.1709059126143798e-06,3.2951554156292885e-08,0.00026096215060154615,0.0033086761096049627,0.057712512196121758,0.048320236062912622,1.7897172599565166e-07,2.9872831543270308e-05,9.1175179653128784e-08,1.7740775158298981e-08,5.403961200480638e-06,2.1760466478314176e-08,0.0013507279706495012,1.2017886040995766e-06,0.00029361652802323436,9.147977625605565e-07,4.9921029686820817e-05,2.9175056046197689e-06,6.4260377867943015e-05,8.4537548599078703e-07,9.3689832988578388e-10,9.0165898660268942e-10,9.2105666779102242e-09,7.0880597150082957e-07,2.1519225008083349e-10,5.3601762568778505e-07,1.383484700106377e-10,9.7312232904176334e-09,6.7927180900860415e-10,4.1588412817623338e-11,1.4915676032397653e-06,1.072599720380705e-11,7.3883504828517764e-11,1.2998999945385676e-08,3.5182556898192883e-10,9.9216723516635645e-08,2.4117281267665871e-10,0.66100210749900989,0.0,3.6757726783676608e-10,8.7862183429083252e-08,1.811966003285308e-08,2.6888293155767755e-07
0.0032500000000000003,0.19921627388489965,0.0,1574.6628612,0.20078680932983692,0.037121704482213087,0.00018282131585777985,3.3570200033900257e-06,0.0038692970711713248,3.5848322417212191e-05,0.18606953643276533,1.8312954239805217e-06,4.9737897093346593e-08,1.3899453135940186e-09,9.6991632579668143e-09,9.9110393345964169e-07,2.7556727584799841e-08,0.00023023260997163234,0.0030278729486281097,0.057389539399986339,0.049212989120921737,1.3662314316687323e-07,2.4129152730884806e-05,7.59015297745672e-08,1.284663529205325e-08,4.6514325664616141e-06,2.0482818750007616e-08,0.0013572044750830015,9.6501516998016254e-07,0.00024231767236616752,7.0008853852717764e-07,4.0328012968471644e-05,2.4827758866313362e-06,5.5446836244967523e-05,8.414056199593734e-07,8.671852855893158e-10,8.161674143745601e-10,8.7032643964762918e-09,7.2371744139508201e-07,2.0301755545404655e-10,5.4531227197964997e-07,1.1887201118402685e-10,8.6068543416768339e-09,6.2973680117082882e-10,4.0332343831802452e-11,1.5256755051455214e-06,9.0509858764961872e-12,5.9474760349403557e-11,1.2044754544969663e-08,3.5551155925150501e-10,9.4507887634671453e-08,2.0411117114614673e-10,0.66112140546761522,0.0,2.4181640734069749e-10,6.0608854539193669e-08,1.2471712363847732e-08,1.7711023365908941e-07
0.0033750000000000004,0.19946363402602635,0.0,1577.019233,0.2005378082838168,0.037282871633104432,0.00017026945529309377,2.6513409529186744e-06,0.0032204527723204797,3.2909039317925407e-05,0.18630391495299944,1.4707816660552898e-06,4.0370414778423857e-08,1.2133402462570914e-09,7.6796497983777838e-09,8.3028650908085871e-07,2.2848081842190605e-08,0.00020384671635595604,0.0028140144131138006,0.057057487879383424,0.049999059787928422,1.0515104244194624e-07,1.9755366906799474e-05,6.2725735539778568e-08,9.4350185849301878e-09,4.0341879564722677e-06,1.9064941127751905e-08,0.0013610019708395816,7.7831600852814142e-07,0.00020279428071501724,5.4144157162251579e-07,3.3158482969685712e-05,2.1031015869251475e-06,4.8622273219039904e-05,8.3655338994750098e-07,7.7687946316468744e-10,7.3040548062679124e-10,8.1518230205640697e-09,7.3754929964720743e-07,1.8961044818657253e-10,5.5214830370636784e-07,1.0362565101875481e-10,7.6167266992175552e-09,5.7865336936444155e-10,3.843588105758052e-11,1.5518843545131547e-06,7.5093600547193617e-12,4.6824102958036613e-11,1.1139909065202657e-08,3.5766099362666374e-10,8.9899784154130603e-08,1.7175399941567696e-10,0.66123319479122089,0.0,1.6183064895377263e-10,4.2840894437917952e-08,8.7779152369201978e-09,1.1851424615065768e-07
0.0035000000000000001,0.1996591834261105,0.0,1578.9428438,0.2003413983444804,0.037437539543726778,0.00015758183664914046,2.0951528144574982e-06,0.0027070542087250637,3.0084164417541362e-05,0.18644110590154736,1.1925530998922487e-06,3.3049431614117034e-08,1.0259315560704555e-09,5.9914878070711018e-09,6.9165770347764343e-07,1.8864097380282784e-08,0.00018123474115628064,0.0026492689557115643,0.05672915021436499,0.05069324278895946,8.1774481694904572e-08,1.6384168420464686e-05,5.1665635954051213e-08,7.0266391445298321e-09,3.5241356912898642e-06,1.7615726332006501e-08,0.0013631301263785662,6.3220736142626486e-07,0.00017199167372164409,4.2314182462064387e-07,2.7685395556900236e-05,1.7784669633082939e-06,4.3219040235899974e-05,8.3148973595432315e-07,6.7960508549180335e-10,6.4883013645368018e-10,7.5894134952544289e-09,7.503417489514922e-07,1.7588644536599432e-10,5.569840063948329e-07,9.1423357589494476e-11,6.7520548210886471e-09,5.2836188098633949e-10,3.617607498112739e-11,1.5717885053503856e-06,6.1820051468907313e-12,3.636263002091102e-11,1.0298947985201767e-08,3.5870340817989949e-10,8.5509988587069297e-08,1.4423402744503944e-10,0.66133683137469135,0.0,1.1023626583905802e-10,3.0947713498956462e-08,6.3246541130965671e-09,8.0694076171738437e-08
0.0036249999999999998,0.19981422175729091,0.0,1580.5200180000002,0.200185950989033,0.037584920768051609,0.00014527078582329418,1.6606598415230959e-06,0.0022970353141726261,2.7442094926109449e-05,0.1865090732260444,9.7573587279435378e-07,2.7273993072935e-08,8.4814004859717814e-10,4.6360503523355333e-09,5.7492162967713793e-07,1.5558425789709486e-08,0.0001618389793234496,0.0025209131414889807,0.056412125402943866,0.051308428442615947,6.4333850486892032e-08,1.3752000082487973e-05,4.2538465504772172e-08,5.3036615633880261e-09,3.0995023763805832e-06,1.62038847559539e-08,0.0013641893653388649,5.1793170747004344e-07,0.00014766851618967341,3.3400763509392077e-07,2.3421716210367067e-05,1.5043449279214333e-06,3.8842713928011563e-05,8.2648184976006369e-07,5.8453351054312469e-10,5.7387699035884462e-10,7.0383854655321428e-09,7.6214753762776973e-07,1.6245399541109776e-10,5.6023255828982682e-07,8.146827608991031e-11,6.000535827988108e-09,4.8038332258277133e-10,3.3760533968033818e-11,1.5867846983337034e-06,5.0843149315457522e-12,2.8031140861805787e-11,9.526819965184966e-09,3.5894415127260846e-10,8.1403874776173147e-08,1.2121439019506643e-10,0.66143230826407362,0.0,7.6396744231172783e-11,2.2779013686994876e-08,4.6630658184205732e-09,5.5903837104849616e-08
0.0037499999999999999,0.19993768682308927,0.0,1581.8206660000001,0.20006233259709572,0.037724561612358119,0.00013364427227537429,1.3224233998627201e-06,0.0019663893619553943,2.5015614445135546e-05,0.18652814088828079,8.0507294946715947e-07,2.2675048377522527e-08,6.9046268166172598e-10,3.5749516088473047e-09,4.7802626268656657e-07,1.2847487089151449e-08,0.00014515550458087611,0.0024198089472279131,0.056110597754693424,0.051855671844248996,5.1218907461561293e-08,1.1668272339609239e-05,3.5081827604956553e-08,4.0542859583811772e-09,2.7433395752469302e-06,1.4869423240570605e-08,0.0013645348986414891,4.2822591106320296e-07,0.00012819712244639187,2.6611861466467571e-07,2.0036439845770018e-05,1.274423871156935e-06,3.5222016252970225e-05,8.2154394688096271e-07,4.9697967843897432e-10,5.0658364234634145e-10,6.5128636819863171e-09,7.7302730743838318e-07,1.4968851728665982e-10,5.6224527447164817e-07,7.3214754666125913e-11,5.3488940905919089e-09,4.3562055417856331e-10,3.1333131974377992e-11,1.5980225834228827e-06,4.1980811371827278e-12,2.1549370246151632e-11,8.823458782542692e-09,3.5857677185049795e-10,7.7610841235482066e-08,1.0214279678687798e-10,0.6615199776033891,0.0,5.3782769766583832e-11,1.7019923520568455e-08,3.5132278574924457e-09,3.9302049422907188e-08
0.0040000000000000001,0.20004414707464119,0.0,1583.231869499348,0.19995586266760804,0.037980144301950396,0.00011295982587125582,8.6092788222514137e-07,0.0014890818854553926,2.0803930957968433e-05,0.18646380128024123,5.6722447825448862e-07,1.6154829332354708e-08,4.4411253768729661e-10,2.1364561148124811e-09,3.3378086636703677e-07,8.8568739524124953e-09,0.00011853059469676219,0.0022795215887353886,0.055559938852055693,0.052774704082492824,3.3895713097607239e-08,8.7175341315937889e-06,2.4200823313014308e-08,2.4803894561657867e-09,2.196984302633326e-06,1.2463277547393836e-08,0.0013637211847624983,3.0319156563250265e-07,0.00010026832055328999,1.7501371329114007e-07,1.5214056024360861e-05,9.2697642318750768e-07,2.9691211418309814e-05,8.1060500055576664e-07,3.518697041472404e-10,3.9533508267922633e-10,5.5633067671339893e-09,7.9220558401157285e-07,1.267509912495215e-10,5.634252661754446e-07,6.0932406770184788e-11,4.3066024819468154e-09,3.5750645491833227e-10,2.6695371587342113e-11,1.6119575470152117e-06,2.9391899395806598e-12,1.2863664964983122e-11,7.6170334444138222e-09,3.5601238500260998e-10,7.0981925671982471e-08,7.3750948263826525e-11,0.66167353453426747,0.0,2.8515903083114118e-11,1.0131277590102591e-08,2.1414678446952918e-09,2.1356494774937597e-08
0.0042500000000000003,0.20002550003109199,0.0,1583.5659801642762,0.1999745032194677,0.038206046564309863,9.5777642807890888e-05,5.7521212066091761e-07,0.0011589181597822253,1.7383155702544976e-05,0.18633555060080112,4.1123134205900623e-07,1.1794650330752779e-08,2.8215178390278942e-10,1.2958547461579666e-09,2.3644882283717175e-07,6.2008208408201749e-09,9.8251617314855854e-05,0.0021868736449991112,0.055077785370100385,0.053525102234344688,2.3448280277480161e-08,6.7263209520885828e-06,1.7001811251276091e-08,1.5828456786447894e-09,1.7954997623381408e-06,1.0447416128053218e-08,0.0013618123425901095,2.2238548405218744e-07,8.0851542383485458e-05,1.1878437510252792e-07,1.1896069449140716e-05,6.8231901130852428e-07,2.548192744240695e-05,7.9870717732927692e-07,2.46735317776118e-10,3.1083765366432239e-10,4.7591148298110731e-09,8.0854502049500321e-07,1.0753574107064316e-10,5.6255261200042263e-07,5.1848288869070727e-11,3.5112045437784092e-09,2.9400583172629821e-10,2.2646245193981073e-11,1.619679754554919e-06,2.1478233068479572e-12,7.8292942951001392e-12,6.6169759004074844e-09,3.5212131312434163e-10,6.5457399412885846e-08,5.4324072457328461e-11,0.66180353751188592,0.0,1.6018152223050402e-11,6.3080613169402774e-09,1.3928344480432968e-09,1.2364180288401007e-08
0.0045000000000000005,0.20001603516135655,0.0,1583.9000908292046,0.1999839661232079,0.038405158750387726,8.1782801857323688e-05,3.9467269631441472e-07,0.00092241627580797369,1.4676573796935437e-05,0.18618018554411422,3.0449770288739744e-07,8.7838228912295935e-09,1.8036258670869804e-10,8.065834475266766e-10,1.7098830791074584e-07,4.4401434772234493e-09,8.2651451081942366e-05,0.0021234934601774202,0.054657554915583023,0.054147708380189612,1.6880386677262107e-08,5.3333105817182767e-06,1.2193931666793105e-08,1.0465111633454966e-09,1.4922701438741154e-06,8.8380339208592554e-09,0.0013592664300719544,1.6807068802105896e-07,6.6728795888200778e-05,8.2692894872949929e-08,9.4863154727984653e-06,5.0918178515909103e-07,2.2141823720933992e-05,7.888637130050992e-07,1.7393551496759499e-10,2.4722236011514061e-10,4.095325471608167e-09,8.2250503120963345e-07,9.1874392365966679e-11,5.6061714972069558e-07,4.469200763175722e-11,2.8957565224704983e-09,2.4312509189690574e-10,1.9318387731529783e-11,1.6239265462827336e-06,1.6370448206581009e-12,4.8832028235018096e-12,5.7844270149257052e-09,3.4861104496098246e-10,6.0868868024751161e-08,4.0939284738995091e-11,0.66191435631027662,0.0,9.4424095218064375e-12,4.0401717248623752e-09,9.4898065195259351e-10,7.5453464402511284e-09
0.0050000000000000001,0.20001965233762739,0.0,1584.5683121590612,0.19998034959317898,0.038732544985505234,6.1888175770714282e-05,2.0776910276559723e-07,0.00063346210099779552,1.0938838240936774e-05,0.18584691274739856,1.8199290801886074e-07,5.2946831116803076e-09,7.9766953736816732e-11,3.5369217507928936e-10,9.7857731125527496e-08,2.5008777538975818e-09,6.162540116017781e-05,0.0020524755646763402,0.053978185125440913,0.055097300521176257,9.9394128319669322e-09,3.6666133729211614e-06,6.8552958559549353e-09,5.2054572027139557e-10,1.0927494767316178e-06,6.5957805780049552e-09,0.0013530060838202675,1.0588718951820369e-07,4.8830576963402576e-05,4.4154646754066072e-08,6.4332978260753354e-06,3.0387799301309001e-07,1.7353847934790661e-05,7.7451229737326337e-07,9.2736160623317583e-11,1.6564382356580565e-10,3.1378629862036827e-09,8.4448121001392538e-07,6.9596406841332643e-11,5.5527357452075931e-07,3.4796520189039566e-11,2.0619242509938074e-09,1.7293192456449596e-10,1.456551595558109e-11,1.6265719466596274e-06,1.0756129585841363e-12,2.1440966651776723e-12,4.5395850091216479e-09,3.432625914342245e-10,5.4016236160653048e-08,2.5401359195310032e-11,0.66208943817245547,2.2740875903249822e-15,3.9376278764272384e-12,1.8702597987790244e-09,5.045777421555179e-10,3.6225888890346651e-09
0.0054999999999999997,0.20004171957685155,0.0,1585.2365334889178,0.19995828912350838,0.038990138030026655,4.855304897177641e-05,1.1909989140858254e-07,0.0004586176398490098,8.4966187657422993e-06,0.18553955329364141,1.152389651740469e-07,3.3734116306924724e-09,3.8492201877731479e-11,1.7388681052305775e-10,6.0678824765209783e-08,1.5306179758051121e-09,4.7979504862649946e-05,0.0020134363276664187,0.053446954841660718,0.055811616428218969,6.5010613307181713e-09,2.6948350620442074e-06,4.1692285371996348e-09,2.8669437102986674e-10,8.3819434946105434e-07,5.1220384381045449e-09,0.0013463820617934336,7.2304874818481218e-08,3.7545901319343685e-05,2.5460259239968045e-08,4.5567084689299877e-06,1.9107405838766102e-07,1.3912797645888587e-05,7.6420756837815474e-07,5.3171022615007323e-11,1.1722862724173144e-10,2.4851012236621487e-09,8.6119033522640693e-07,5.4652315188093774e-11,5.4992043614276151e-07,2.7713198992906069e-11,1.5120404646349981e-09,1.2793630037210881e-10,1.1387940290109473e-11,1.6267168626528773e-06,7.8101680187103631e-13,1.053368204716067e-12,3.6318825058117479e-09,3.3951857862824003e-10,4.9078488810307757e-08,1.7003261695450101e-11,0.66222425594246759,0.0,1.9065090276572878e-12,9.3442787126058238e-10,2.9598247324672902e-10,2.0474470856854028e-09
0.0060000000000000001,0.20007666997415471,0.0,1585.9047548187743,0.19992335940509534,0.039194108914542156,3.9334468963477535e-05,7.3140680118189561e-08,0.00034507610768808023,6.8372676627120781e-06,0.18527245656105648,7.6428728753083754e-08,2.2481176283925199e-09,2.0217288640059195e-11,9.4447042072777062e-11,4.0299008957680304e-08,1.0053038972520771e-09,3.8700023339347008e-05,0.0019901586107809919,0.053025488012154842,0.056365757059759582,4.6044515118203872e-09,2.0845544207848461e-06,2.7134468930009099e-09,1.7164164739341283e-10,6.6772461928080627e-07,4.1182808417820775e-09,0.0013400184834814223,5.2630924690663511e-08,3.0010965118977628e-05,1.5688483406236042e-08,3.3447672470395099e-06,1.2590091482832246e-07,1.1364150712803296e-05,7.5664418818666973e-07,3.2821139708209979e-11,8.7119821512759838e-11,2.0280968119754526e-09,8.7412742213013462e-07,4.4315447979048275e-11,5.4512461456194199e-07,2.2425998626563724e-11,1.1340650677902095e-09,9.8333415621707163e-11,9.2017188957003005e-12,1.6260274881025174e-06,6.0557478063193407e-13,5.7109838456184087e-13,2.9568726654737633e-09,3.3694243250022309e-10,4.5434278472683882e-08,1.2120287589455848e-11,0.66233033714210954,0.0,1.0480366774285931e-12,5.0034042170910968e-10,1.8673982749183394e-10,1.3120837676855761e-09
0.0070000000000000001,0.20017524312089405,0.0,1587.2411974784875,0.19982491029496485,0.039474229727601153,2.8917192364347556e-05,3.5241622477674639e-08,0.00022377870555437325,4.9920519650830136e-06,0.18486601767083996,4.0531896690035095e-08,1.2007765467588214e-09,7.7420805466399079e-12,3.9007452664145762e-11,2.2328483307281519e-08,5.4826604195612121e-10,2.8332481278680607e-05,0.0019682167050609233,0.052436995254008328,0.057124163478792928,2.8744605674896465e-09,1.4541721256497054e-06,1.4498771295888875e-09,8.1401346724546549e-11,4.7982344528019158e-07,3.0009479944805322e-09,0.0013291212314821489,3.3717081295380763e-08,2.1757163990234636e-05,7.6246748457193372e-09,2.0819334452205386e-06,6.6276594711291406e-08,8.2294095230527984e-06,7.4764675185761569e-07,1.6524167670946189e-11,5.6867038263975282e-11,1.5062067675633364e-09,8.9153345528505123e-07,3.2633735229955886e-11,5.3766082559884079e-07,1.5898010272459596e-11,7.060975500691002e-10,6.6955265105830762e-11,6.7480565950958209e-12,1.6240256798211069e-06,4.2717934263828539e-13,2.3454882617634022e-13,2.1182131485305497e-09,3.3437039462462529e-10,4.0876082509721566e-08,7.4932968380370779e-12,0.66247717041836018,8.2789659548195682e-15,4.6377360131783363e-13,1.948268190996498e-10,9.3924360435954576e-11,7.5664232537595576e-10
0.0080000000000000002,0.20029859332735356,0.0,1588.5776401382009,0.1997018517968068,0.039633378704697464,2.3669479702730432e-05,2.1142392413828529e-08,0.00016223436378830602,4.0782850008408252e-06,0.1846125461467896,2.5501760724367874e-08,7.597793133293432e-10,4.0992133056288701e-12,2.1985256141407031e-11,1.523832465324346e-08,3.7092409768522983e-10,2.3134654238873145e-05,0.0019576034985980223,0.052080079299788425,0.057585893080511798,2.1480797358425712e-09,1.1520386092848222e-06,9.6248338870350334e-10,4.9735620235500543e-11,3.8541004118444036e-07,2.4500854473507973e-09,0.001321693637521478,2.5422584254707011e-08,1.7565606843128606e-05,4.7010406364487251e-09,1.4926079750739529e-06,4.219252070283178e-08,6.4996371170296066e-06,7.442217144807795e-07,1.0816606158281139e-11,4.3289150533119792e-11,1.2406987432355881e-09,9.0167825231817053e-07,2.6753673063093888e-11,5.3292139647586112e-07,1.2074907084928232e-11,4.8274495768984254e-10,5.2197425273892275e-11,5.5270687204832468e-12,1.6225219691961401e-06,3.4277873601345083e-13,1.3128760707936395e-13,1.6492343680955863e-09,3.3383759778500912e-10,3.8304284694961318e-08,5.5124245987878576e-12,0.6625646083802238,0.0,2.7940338737390806e-13,1.0094771334735166e-10,5.8628797914917494e-11,5.3212346548935751e-10
0.01,0.20029859333281,0.0,1588.5776401382009,0.19970185179178992,0.039633378730848691,2.3669479702085898e-05,2.1142392413252808e-08,0.00016223436378388825,4.0782850007297708e-06,0.18461254614176245,2.5501760723673446e-08,7.5977931330865376e-10,4.099213305517246e-12,2.1985256140808359e-11,1.5238324652828513e-08,3.7092409767512939e-10,2.3134654238243176e-05,0.0019576034985447151,0.052080079298370253,0.057585893078943705,2.1480797357840775e-09,1.1520386092534517e-06,9.6248338867729413e-10,4.9735620234146215e-11,3.8541004117394541e-07,2.4500854472840806e-09,0.0013216936374854877,2.5422584254014737e-08,1.7565606842650283e-05,4.7010406363207131e-09,1.4926079750333082e-06,4.2192520701682846e-08,6.4996371168526174e-06,7.4422171446051381e-07,1.08166061579866e-11,4.3289150531941008e-11,1.2406987432018015e-09,9.0167825229361589e-07,2.6753673062365368e-11,5.3292139646134964e-07,1.2074907084599447e-11,4.8274495767669699e-10,5.2197425272470901e-11,5.5270687203327427e-12,1.6225219691519582e-06,3.4277873600411672e-13,1.3128760707578896e-13,1.6492343680506802e-09,3.3383759777591856e-10,3.8304284693918264e-08,5.5124245986377485e-12,0.66256460836218178,0.0,2.794033873662997e-13,1.009477133446028e-10,5.8628797913320984e-11,5.3212346547486748e-10
